id,price
188533,16577.325354003275
188534,70514.54644476113
188535,49297.002158572446
188536,28748.843732463665
188537,28424.960732782954
188538,14601.437419103204
188539,7767.9775871335505
188540,42258.23982284449
188541,69425.39541745576
188542,25000.415347640388
188543,15894.792587795295
188544,9213.170625018176
188545,47132.51163850039
188546,118567.80131018811
188547,14937.214659234522
188548,108609.89050377549
188549,18062.147523763186
188550,9540.307053421504
188551,80382.90581207332
188552,51185.95676111652
188553,54054.598321644895
188554,20197.459089116208
188555,40091.881989377245
188556,17609.016666995478
188557,17912.571330439478
188558,61682.1771027992
188559,23615.06465248317
188560,11761.198140742468
188561,68050.93991488298
188562,20179.57288169367
188563,67280.61332060963
188564,28413.824231518218
188565,31602.41987064423
188566,30321.249837815336
188567,13216.729419270601
188568,47241.8320353506
188569,17154.499300215506
188570,12623.879683854226
188571,42935.81495066496
188572,65611.58857791343
188573,22036.58659958624
188574,30060.546353947815
188575,41731.714907012596
188576,33393.500893299606
188577,10931.657167490552
188578,28569.227076130865
188579,38131.77210808982
188580,40170.79299332484
188581,81947.36516687462
188582,23988.31563775377
188583,82993.09645778358
188584,25026.10071109143
188585,38737.64080238785
188586,32935.23718154891
188587,54304.342734126025
188588,24920.448668221816
188589,17345.88826495845
188590,19337.949526857185
188591,26920.43595583809
188592,37577.01299572237
188593,37688.027854760614
188594,68995.4525008284
188595,20008.40309544983
188596,48494.703183126956
188597,24242.42679383596
188598,26226.400683602536
188599,15028.958326678681
188600,51532.0196256929
188601,52525.847151115704
188602,31341.274308848362
188603,146665.7360662929
188604,9589.523534194777
188605,27583.040841766437
188606,37547.195769993756
188607,57268.64866269547
188608,16374.150706124106
188609,43491.17308197176
188610,39693.960679760385
188611,20355.30531346174
188612,56660.203523634926
188613,21521.141598350096
188614,15377.587768240775
188615,31945.74037523704
188616,53758.391923260526
188617,37573.21543051891
188618,20607.795179272358
188619,82176.52809678884
188620,12366.492858733187
188621,22626.1351965302
188622,122331.42393785658
188623,51379.64558698064
188624,43895.51256196834
188625,22367.475189104713
188626,12073.310469681057
188627,80046.24753172959
188628,88067.49692105221
188629,18255.393605186608
188630,24971.392473025524
188631,76683.04302803284
188632,42640.16987305745
188633,56906.3680853933
188634,8735.602634924544
188635,19469.41811412579
188636,51948.43804886142
188637,8472.04152776088
188638,28716.15159369749
188639,14634.944958875332
188640,8286.818505447145
188641,26816.814922409132
188642,13657.976558270866
188643,82825.79736428543
188644,79032.65111150256
188645,42288.19685698599
188646,7386.926413820505
188647,17538.633036873085
188648,25245.897049478437
188649,34316.98905624706
188650,77030.33336022074
188651,23986.56387596364
188652,44794.164962231436
188653,55332.96643683376
188654,7920.997820290992
188655,15056.304185220011
188656,26746.885758985423
188657,35366.05049941399
188658,10496.75947197645
188659,39662.12357078644
188660,9177.78951744944
188661,56029.84444475898
188662,7173.15336662713
188663,11504.533500849919
188664,68562.70230086356
188665,105848.26196110217
188666,25053.624841717745
188667,9410.797148436612
188668,11072.146991332416
188669,26379.868230084794
188670,57864.50432799672
188671,17307.05813975257
188672,19355.88216221344
188673,46544.92696342868
188674,8245.178971731304
188675,32283.349069050997
188676,38517.798696483376
188677,8729.126462837043
188678,35584.40426380943
188679,41336.81282278972
188680,63716.37689650514
188681,12652.441973258274
188682,12155.029034869
188683,16016.568824404163
188684,63415.84528746781
188685,39082.69808337499
188686,102548.87828581565
188687,20256.517667944987
188688,38473.09904802323
188689,11380.810602162663
188690,25424.030410741507
188691,33013.13934571749
188692,24050.141652527796
188693,11105.316933156208
188694,14104.95272537574
188695,16703.37410833827
188696,59297.50970243311
188697,30500.114644693975
188698,8220.013811305762
188699,60454.11514623383
188700,93269.67020913723
188701,35182.72038001236
188702,13050.623970450075
188703,78957.2768411829
188704,48326.6255204057
188705,20082.44178834182
188706,77248.641028127
188707,7864.750737390707
188708,15175.813080530292
188709,11375.712496610307
188710,15924.664285881283
188711,26274.749797642504
188712,50167.86318578646
188713,38887.89436090189
188714,25565.749057971487
188715,34899.17008071388
188716,81233.20913097194
188717,7886.200881891167
188718,11076.186475452787
188719,31197.614905630227
188720,14093.53336898868
188721,58975.65049520167
188722,48243.54920197833
188723,21195.76813271743
188724,22941.94505199066
188725,11427.879121166734
188726,37333.0854118633
188727,9481.593933410382
188728,45795.09421718905
188729,24286.679209072496
188730,47970.87828681503
188731,55152.52639800035
188732,33001.585486086835
188733,18478.562447396765
188734,9796.588762893298
188735,6656.915415682788
188736,7417.201351049125
188737,83304.31214234105
188738,79451.36537971819
188739,42131.48114685971
188740,81332.75010763133
188741,40880.33989011338
188742,25581.65123766724
188743,18226.11175394801
188744,70573.64247513578
188745,65039.494448347126
188746,34813.95928045973
188747,31496.209152146326
188748,19164.139065621115
188749,54211.483323649445
188750,8435.030990408148
188751,42026.2461961627
188752,56021.5545364431
188753,8570.201838719086
188754,20736.67273122285
188755,61499.95410965623
188756,31968.058228819355
188757,21757.86545261664
188758,9810.609340787336
188759,14730.463193178595
188760,11595.378008780743
188761,32462.272766287748
188762,40954.4507809213
188763,26148.275325520277
188764,10585.437296744945
188765,55272.3446170135
188766,30036.472137496385
188767,8436.980228716606
188768,31243.15432573945
188769,65835.1921348444
188770,43560.440414349476
188771,10899.267323477798
188772,9014.901540335193
188773,38213.89231980922
188774,43392.1591760835
188775,39730.228085980976
188776,10983.691904256326
188777,15209.5316626302
188778,21226.80932521939
188779,85101.9969895579
188780,42576.4450955503
188781,85436.51017203557
188782,12662.921211302397
188783,12046.624006835287
188784,34689.07845606694
188785,29911.98574010545
188786,32106.754048749022
188787,7415.423913167956
188788,11649.291882621217
188789,43156.023291233236
188790,16149.026985663524
188791,7501.966641525257
188792,60147.92736346646
188793,18316.912587771676
188794,11073.925085674238
188795,53148.68501534086
188796,18809.066410741114
188797,61946.13919655926
188798,16041.371220361647
188799,14805.840248675362
188800,51341.08672919778
188801,31503.002196129255
188802,24682.13217628167
188803,82319.48129082611
188804,8608.150831271574
188805,11793.889582852
188806,124387.63547547493
188807,36788.71584164319
188808,51399.457509475964
188809,33244.811726790846
188810,14761.376553320059
188811,40634.87443823719
188812,21016.51494054168
188813,11273.285031143452
188814,41402.190504289945
188815,13185.216678447421
188816,31048.6429579477
188817,27709.418139542922
188818,35933.84727460342
188819,44921.183315680384
188820,46890.53904695938
188821,30836.658881428655
188822,16121.593702327255
188823,48015.31897530555
188824,7201.078385469013
188825,16498.048372693596
188826,7928.916283727347
188827,26886.239041420857
188828,25136.42411701779
188829,13222.103635446012
188830,49016.976358048734
188831,49882.45601252889
188832,8555.958625882602
188833,26732.564394710425
188834,27153.022129454395
188835,21121.271106852928
188836,24115.808230208047
188837,34330.19803390119
188838,8754.742774804117
188839,12697.295746279411
188840,32043.21951754453
188841,51690.69964589925
188842,12511.59408585495
188843,40688.69404701851
188844,36635.71336999175
188845,18217.429803316354
188846,30420.20919473543
188847,52958.02088844535
188848,12415.276209549425
188849,26359.85441919741
188850,54052.83032188535
188851,94908.2691220586
188852,58356.73477346391
188853,15743.516526152618
188854,15475.887269388577
188855,49901.60681133336
188856,97141.79481767984
188857,82083.04896293035
188858,40561.05579879725
188859,34034.82140466389
188860,7995.857558055152
188861,24778.297935942082
188862,101088.18312047106
188863,30075.043458936696
188864,26914.909468426034
188865,20646.648400974645
188866,41032.00445768409
188867,10756.928474057737
188868,86488.51440772289
188869,22580.24811740854
188870,7108.919095736944
188871,9542.371968077188
188872,38631.83361341718
188873,34888.808002518344
188874,37919.44683653242
188875,16548.020090307495
188876,23833.02358984922
188877,36923.06592393051
188878,83124.02212425423
188879,54193.73675310603
188880,37835.65215035667
188881,9302.391545765973
188882,42558.675456759454
188883,32083.60849336045
188884,65811.49656647834
188885,33478.82838069838
188886,67194.90064014032
188887,92500.23187274174
188888,103671.04433344454
188889,31596.782865090965
188890,13874.112032743542
188891,32190.548741772414
188892,29146.48123982264
188893,94557.65521922096
188894,9904.20941457371
188895,22498.656733981894
188896,28123.976107616476
188897,15189.548822671404
188898,10452.149288059263
188899,137368.06742696947
188900,8105.27150747323
188901,7756.511987185751
188902,83286.26108705271
188903,53070.94422612341
188904,33117.68134977581
188905,21039.95445852403
188906,49036.62925221116
188907,47957.098659275485
188908,24854.821630118742
188909,34989.04484932905
188910,23793.368950097767
188911,43848.40332637469
188912,32393.50300790556
188913,53468.153719693524
188914,45089.49709361499
188915,44575.078306381525
188916,7916.304704247935
188917,44857.40149520749
188918,10655.671458885503
188919,9366.855382785028
188920,16717.55705779458
188921,60943.408499571815
188922,36188.02926405452
188923,56493.13130493292
188924,59742.98088791368
188925,47034.28813920573
188926,50733.67324296009
188927,7575.394619302852
188928,33369.31288007398
188929,17720.64079350717
188930,10553.059866816353
188931,38809.905896281234
188932,28607.75012263749
188933,51563.64287777219
188934,51776.234456563165
188935,36917.530964635815
188936,33628.47549067952
188937,30051.99166115681
188938,21567.070210067264
188939,42262.1803428895
188940,10815.202376319898
188941,74703.59859325254
188942,63691.636799190164
188943,46889.489874883846
188944,36672.17451206788
188945,14299.67590541398
