id,price
188533,16859.924
188534,61875.574
188535,49915.152
188536,26368.387
188537,29871.207
188538,14991.708
188539,7922.505
188540,37460.027
188541,76542.586
188542,27115.22
188543,16196.21
188544,10323.981
188545,44462.617
188546,97620.8
188547,17497.838
188548,71903.19
188549,19025.086
188550,9311.298
188551,70456.46
188552,52287.74
188553,61085.11
188554,21091.291
188555,40294.934
188556,18605.402
188557,19154.893
188558,65553.51
188559,29158.877
188560,11816.787
188561,68939.63
188562,21752.521
188563,80432.05
188564,25083.482
188565,33790.2
188566,27919.924
188567,11432.957
188568,40478.96
188569,18690.748
188570,13736.215
188571,35990.03
188572,81078.336
188573,17872.893
188574,30476.81
188575,39687.02
188576,30753.184
188577,9918.842
188578,27619.764
188579,41742.4
188580,39001.332
188581,83479.83
188582,22746.629
188583,84047.72
188584,28188.297
188585,35693.133
188586,31782.213
188587,52992.664
188588,22995.385
188589,14344.805
188590,21169.336
188591,26227.814
188592,38325.293
188593,37115.38
188594,63435.285
188595,23014.979
188596,46499.023
188597,25717.213
188598,24370.87
188599,15475.533
188600,45980.312
188601,50483.887
188602,35353.887
188603,123809.055
188604,8988.151
188605,29625.184
188606,37143.07
188607,66004.42
188608,17710.227
188609,49881.082
188610,34753.336
188611,19029.295
188612,65579.016
188613,20970.01
188614,18140.02
188615,34261.26
188616,52590.9
188617,37683.22
188618,19591.51
188619,73894.164
188620,9884.318
188621,20347.814
188622,111161.69
188623,50355.99
188624,38938.484
188625,21148.977
188626,9964.074
188627,77104.016
188628,70763.52
188629,15774.305
188630,25648.756
188631,64612.51
188632,46649.55
188633,54675.973
188634,6503.2725
188635,14556.12
188636,55765.797
188637,8258.003
188638,27261.951
188639,22377.879
188640,9229.105
188641,26830.668
188642,9732.812
188643,70907.016
188644,91438.76
188645,51575.76
188646,7768.9814
188647,13959.929
188648,25509.926
188649,37869.945
188650,82528.58
188651,43507.016
188652,52478.773
188653,62338.215
188654,8333.748
188655,16829.785
188656,25692.87
188657,36365.617
188658,9431.502
188659,46540.105
188660,10943.646
188661,64874.117
188662,8827.74
188663,16355.463
188664,68382.65
188665,99900.92
188666,24414.674
188667,8698.988
188668,13921.599
188669,26141.988
188670,58681.81
188671,21982.504
188672,17132.012
188673,54982.543
188674,10658.548
188675,30908.783
188676,41753.027
188677,6872.6514
188678,33645.85
188679,38249.895
188680,56330.723
188681,11601.509
188682,12908.176
188683,13150.71
188684,65860.984
188685,39112.7
188686,90278.45
188687,18869.473
188688,35950.79
188689,10719.9375
188690,25609.793
188691,31064.932
188692,28111.035
188693,10132.42
188694,14247.243
188695,17678.402
188696,68119.17
188697,26948.502
188698,8176.0894
188699,59841.89
188700,70663.66
188701,32152.559
188702,12370.949
188703,79166.79
188704,46696.555
188705,18619.0
188706,68428.78
188707,8274.929
188708,12963.63
188709,11496.35
188710,17304.723
188711,27866.217
188712,43393.64
188713,36190.723
188714,22553.262
188715,36981.543
188716,54592.918
188717,8728.639
188718,11940.16
188719,22993.191
188720,15278.37
188721,60153.496
188722,48816.938
188723,22856.725
188724,23861.55
188725,10247.146
188726,37054.586
188727,9436.001
188728,49794.53
188729,16354.294
188730,52711.254
188731,54485.31
188732,33379.047
188733,18366.684
188734,10402.562
188735,6655.976
188736,7515.4272
188737,86549.86
188738,57075.94
188739,42335.746
188740,79405.57
188741,36450.23
188742,20870.035
188743,15118.182
188744,75645.0
188745,54313.742
188746,34394.668
188747,33339.0
188748,20832.473
188749,56624.54
188750,8071.9624
188751,42557.54
188752,87399.05
188753,7294.956
188754,33089.395
188755,54304.004
188756,29802.771
188757,21444.016
188758,10105.053
188759,16137.99
188760,11176.487
188761,32760.268
188762,44761.07
188763,33698.098
188764,12756.8545
188765,55559.99
188766,30122.691
188767,8986.103
188768,30280.068
188769,57369.316
188770,40687.027
188771,13921.227
188772,7407.602
188773,35684.625
188774,42696.04
188775,41195.46
188776,11354.483
188777,17528.018
188778,24352.375
188779,76081.625
188780,53085.48
188781,77143.22
188782,15468.393
188783,12086.809
188784,34568.492
188785,29294.871
188786,34602.496
188787,6919.7866
188788,12322.119
188789,46351.324
188790,14848.906
188791,6983.7827
188792,61177.51
188793,14092.757
188794,9753.839
188795,40102.715
188796,23665.34
188797,59239.883
188798,16270.723
188799,13620.339
188800,48565.4
188801,37698.242
188802,25121.186
188803,89843.0
188804,8541.961
188805,11679.251
188806,81007.625
188807,40512.56
188808,53158.484
188809,32200.857
188810,15044.586
188811,47908.492
188812,18980.217
188813,10194.93
188814,37664.645
188815,12873.349
188816,35618.06
188817,26005.521
188818,35923.953
188819,38490.93
188820,47614.61
188821,29621.482
188822,18666.95
188823,41695.57
188824,7925.581
188825,14615.892
188826,8117.284
188827,31846.504
188828,28356.271
188829,8538.377
188830,48111.414
188831,53434.777
188832,9066.027
188833,25148.654
188834,26164.084
188835,21690.271
188836,24555.455
188837,41003.48
188838,10250.293
188839,13182.816
188840,26396.996
188841,65627.875
188842,14703.972
188843,42820.0
188844,34759.07
188845,18798.293
188846,31613.383
188847,52272.434
188848,10170.99
188849,29037.168
188850,62543.36
188851,111284.09
188852,64059.88
188853,14450.353
188854,16678.332
188855,52672.566
188856,69045.56
188857,82122.76
188858,44405.62
188859,35324.836
188860,8195.638
188861,25651.031
188862,91408.16
188863,28006.406
188864,26256.27
188865,17919.023
188866,41130.023
188867,13093.2705
188868,85286.73
188869,22905.975
188870,7192.4824
188871,9319.809
188872,38836.46
188873,40632.277
188874,38002.684
188875,17527.064
188876,23062.547
188877,34564.34
188878,64700.81
188879,58931.207
188880,39629.875
188881,9042.713
188882,36540.133
188883,33225.844
188884,74529.99
188885,35387.15
188886,51698.484
188887,98265.945
188888,97523.74
188889,31874.244
188890,14388.238
188891,29235.562
188892,23953.434
188893,70275.94
188894,9162.298
188895,20993.88
188896,31566.05
188897,13041.403
188898,8874.969
188899,188763.2
188900,7366.285
188901,7713.442
188902,74872.02
188903,53926.492
188904,25533.83
188905,17478.69
188906,53699.97
188907,51697.945
188908,22380.695
188909,28310.986
188910,26080.877
188911,45390.7
188912,32094.99
188913,64484.04
188914,48617.438
188915,48372.785
188916,7849.8467
188917,44821.816
188918,10130.748
188919,8896.653
188920,14726.2
188921,53724.758
188922,36499.977
188923,54467.75
188924,55017.53
188925,52616.887
188926,47391.316
188927,6823.6045
188928,43790.656
188929,18076.71
188930,11743.124
188931,39317.945
188932,28011.455
188933,51308.93
188934,60432.89
188935,36034.13
188936,35038.305
188937,30870.104
188938,19668.602
188939,43556.54
188940,10327.939
188941,67012.64
188942,59205.656
188943,48839.613
188944,37934.21
188945,13887.003
188946,26434.557
188947,39510.51
188948,57348.637
188949,54218.723
188950,21731.248
188951,31934.125
188952,6525.7124
188953,9299.955
188954,21321.377
188955,55182.582
188956,22693.607
188957,31081.943
188958,21331.707
188959,10340.771
188960,35531.543
188961,55128.67
188962,13833.075
188963,59861.465
188964,36205.5
188965,5736.245
188966,45177.492
188967,38607.918
188968,23864.715
188969,35512.266
188970,38674.355
188971,28056.023
188972,81143.78
188973,101015.8
188974,33936.46
188975,18001.443
188976,9993.348
188977,18346.393
188978,8911.506
188979,45096.215
188980,16989.305
188981,13379.91
188982,25922.254
188983,79778.12
188984,20048.23
188985,12358.604
188986,21647.414
188987,44237.098
188988,23128.822
188989,44533.78
188990,45079.664
188991,47718.8
188992,26545.41
188993,19704.893
188994,33144.004
188995,26419.182
188996,19366.66
188997,78253.42
188998,52443.25
188999,7500.548
189000,10554.021
189001,19968.033
189002,39472.695
189003,28221.648
189004,45943.54
189005,41949.36
189006,48922.36
189007,35084.18
189008,23586.01
189009,13638.095
189010,35730.703
189011,34143.8
189012,47219.438
189013,28454.09
189014,26461.494
189015,20884.512
189016,42476.848
189017,7488.876
189018,16449.475
189019,10363.084
189020,15868.352
189021,41272.062
189022,48160.945
189023,69177.24
189024,16115.168
189025,41183.953
189026,14189.465
189027,13306.741
189028,46819.277
189029,16673.959
189030,12864.5625
189031,30742.48
189032,43103.277
189033,5537.5293
189034,82878.375
189035,72529.086
189036,88406.336
189037,21772.78
189038,43233.12
189039,19396.455
189040,13499.712
189041,14564.2705
189042,20358.004
189043,47469.477
189044,33845.445
189045,49410.324
189046,8547.967
189047,11237.108
189048,10642.591
189049,54072.594
189050,40370.055
189051,9263.841
189052,34648.727
