id,price
188533,16679.80807128881
188534,65595.69748415446
188535,49065.30281655398
188536,27226.309953922966
188537,29002.949136863183
188538,15050.799577016282
188539,8713.55724579092
188540,40585.73928851279
188541,68628.2206669823
188542,26026.815553118657
188543,16161.877972618118
188544,10081.86737110102
188545,44979.10426477516
188546,105569.61661782525
188547,15555.46496525631
188548,95505.2257327602
188549,18967.015259505275
188550,9322.34303621235
188551,74360.65451232933
188552,51104.26942319661
188553,59162.45651615796
188554,21062.193596583984
188555,39243.2039676259
188556,18603.01096367319
188557,18106.48849311329
188558,60628.136466119686
188559,25273.74363443077
188560,11945.355232859489
188561,66492.5829972032
188562,21368.78325423997
188563,75683.14376574385
188564,29824.498442607288
188565,32671.95232325769
188566,28989.685482001136
188567,12390.821650520742
188568,43998.99062664024
188569,18101.8495247737
188570,13313.326287604192
188571,35189.14238651599
188572,77549.53777491537
188573,20149.359249209498
188574,30073.874791579125
188575,41306.887134680044
188576,32514.128872944842
188577,10618.130152152471
188578,28240.913486702346
188579,38307.83579636093
188580,41110.39141607993
188581,83839.24684799985
188582,23144.766684789007
188583,90122.25030186345
188584,28111.432471936572
188585,36824.06999283014
188586,31406.339013244564
188587,53612.631624900416
188588,23855.707787601226
188589,16244.03011067088
188590,19386.890748242873
188591,26264.008366710237
188592,36264.188010788945
188593,33492.53926690425
188594,65725.14584408136
188595,22312.662019429932
188596,45660.02580450078
188597,25961.496108159386
188598,25596.873750003513
188599,14974.035479108974
188600,48811.38792840216
188601,50569.92089169628
188602,33865.68550478935
188603,133798.14598901715
188604,9515.764491802911
188605,30029.067899206573
188606,37293.778698622504
188607,58371.478996328195
188608,16363.237430887144
188609,47778.4282171637
188610,37025.926068779154
188611,19931.135797259696
188612,61197.34312820397
188613,21995.06210809004
188614,16539.21772448381
188615,31292.464118844815
188616,53471.77669117921
188617,39081.59867220756
188618,19690.646392021445
188619,77005.75576996553
188620,10786.802221618276
188621,22156.886695799578
188622,115418.99145014264
188623,50201.67268791726
188624,41470.84564978734
188625,21220.702966266887
188626,11156.159637091172
188627,77608.04198144184
188628,76988.25267467089
188629,17079.070528012144
188630,26190.13609077271
188631,69622.31096121314
188632,45100.68123047298
188633,54398.98668728232
188634,7799.355311782318
188635,17310.349276900317
188636,53388.73459454457
188637,8519.788290791852
188638,26767.052434353995
188639,20525.922319487632
188640,9185.758163897608
188641,26282.837297088656
188642,11743.430857683346
188643,78526.75644571419
188644,81725.08778835103
188645,48977.0326490444
188646,7595.7774014657025
188647,15724.597745999235
188648,25905.003351041378
188649,37226.03976312382
188650,80688.0552190883
188651,35303.955628510455
188652,49107.41012551758
188653,60541.67094973351
188654,8533.783405460148
188655,15513.779486588006
188656,26054.44961609417
188657,35872.7678560156
188658,9818.120780978079
188659,44448.96075643958
188660,10386.941490573527
188661,59064.92605915359
188662,7962.590448213352
188663,14194.077072214968
188664,71501.83873284543
188665,111603.13290944087
188666,25450.9255226246
188667,9751.698742187145
188668,13134.489655907968
188669,26039.625026408918
188670,56504.41110619869
188671,19564.07716215103
188672,17980.704427385375
188673,50688.99226974648
188674,9873.98467463002
188675,30119.1228307454
188676,40276.12533796835
188677,8090.208202322317
188678,32339.43162739877
188679,38196.50247286589
188680,56120.234352352054
188681,11766.95286352206
188682,12920.302629572601
188683,12395.355557105417
188684,65000.68967748713
188685,39373.57142085
